brand,model,trim,year,origin,color,options,fuel,gear,drivetrain,cylinders,engine size,condition,kilometer,location,aminities,cabin
Chevrolet,Spark,LS,2020,Saudi,Silver,Standard,Gasoline,Automatic,FWD,4,1.4,Used,38388 km,Riyadh,"['Dual Airbag (Driver & Passenger)', 'ABS', 'Center Lock', 'Electronic Stability Program', 'Safety belts', 'Traction Control System', 'Steering Wheel Controls', 'Front & Rear Power Windows', 'Fabric Seats', 'Car Key', 'A/C Manual', 'Remote Entry', 'Voice control', 'Bluetooth', 'USB Input', 'Power connection', 'Radio', 'Electrical Mirrors', 'Front Fog Lamps', 'Cover Wheels', 'Halogen Lamps', 'Window Defroster', 'Rear spoiler', 'Rear Fog Lights', 'Headlight Electronic Adjustment']",
Great Wall,Wingl,7,2022,Saudi,White,Standard,Diesel,Normal,RWD,4,2.0,Used,27392 km,Riyadh,"['Dual Airbag (Driver & Passenger)', 'ABS', 'Center Lock', 'Electronic Stability Program', 'Brake Assist System', 'Safety belts', 'Electronic Brakeforce Distribution', 'Traction Control System', 'Tire Pressure Monitoring System', 'Steering Wheel Controls', 'Cruise Control', 'Front & Rear Power Windows', 'Fabric Seats', 'Car Key', 'A/C Manual', 'Remote Entry', 'Manual seats\t', 'Bluetooth', 'USB Input', 'Power connection', 'Media screen', 'Radio', 'Electrical Mirrors', 'Front Fog Lamps', 'Rear Parking Sensors', 'Halogen Lamps', 'Side Turn Signals', 'Rear Fog Lights', 'Daytime Running Lights']",Double Cabin
Chrysler,300,LIMITED,2021,Saudi,Black,Half Full,Gasoline,Automatic,RWD,6,3.6,Used,1033 km,Riyadh,"['Auto Hold', 'Sensors control', 'Dual Airbag (Driver & Passenger)', 'ABS', 'Center Lock', 'Tire Pressure Monitoring System', 'Electronic Stability Program', 'Brake Assist System', 'Safety belts', 'Traction Control System', 'Rear Central Arm Rest', ' Rear AC Vents', 'Fingerprint Ignition', 'Steering Wheel Controls', 'Cruise Control', 'Front & Rear Power Windows', 'Fabric Seats', 'Power seats', 'Voice control', 'A/C Manual', 'Remote Entry', 'Mouse controller', 'Bluetooth', 'USB Input', 'Navigation System', 'Power connection', 'Media screen', 'Radio', 'Headlight Electronic Adjustment', 'Electrical Mirrors', 'Front Fog Lamps', 'Rim Wheels', 'Rear Parking Sensors', 'Panorama Sunroof', 'Front sensors', 'Rear Fog Lights', 'Daytime Running Lights', 'Halogen Lamps', 'Window Defroster']",
Hyundai,Accent,GL,2020,Saudi,another_color,Standard,Gasoline,Automatic,FWD,4,1.4,Used,130492 km,Riyadh,"['Traction Control System', 'Safety belts', 'Dual Airbag (Driver & Passenger)', 'ABS', 'Center Lock', 'Tire Pressure Monitoring System', 'Electronic Stability Program', 'Brake Assist System', 'Electronic Brakeforce Distribution', ' Rear AC Vents', 'Steering Wheel Controls', 'Front & Rear Power Windows', 'Fabric Seats', 'Car Key', 'A/C Manual', 'Remote Entry', 'Manual seats\t', 'Bluetooth', 'USB Input', 'AUX', 'Power connection', 'Radio', 'Electrical Mirrors', 'Front Fog Lamps', 'Cover Wheels', 'Halogen Lamps', 'Window Defroster', 'Side Turn Signals', 'Rear Fog Lights', 'Headlight Electronic Adjustment']",
Hyundai,Creta,GL,2020,Saudi,White,Standard,Gasoline,Automatic,FWD,4,1.6,Used,95513 km,Riyadh,"['Traction Control System', 'Electronic Brakeforce Distribution', 'Dual Airbag (Driver & Passenger)', 'ABS', 'Center Lock', 'Electronic Stability Program', 'Brake Assist System', 'Safety belts', ' Foldable rear seats', ' Rear AC Vents', 'Steering Wheel Controls', 'Front & Rear Power Windows', 'Fabric Seats', 'Car Key', 'A/C Manual', 'Remote Entry', 'Manual seats\t', 'Bluetooth', 'USB Input', 'AUX', 'Power connection', 'Radio', 'Headlight Electronic Adjustment', 'Electrical Mirrors', 'Front Fog Lamps', 'Rim Wheels', 'Halogen Lamps', 'LED Lamps', 'Window Defroster', 'Side Turn Signals', 'Rear spoiler', 'Rear Fog Lights']",
Kia,Pegas,LX,2020,Saudi,White,Standard,Gasoline,Automatic,FWD,4,1.4,Used,103650 km,Riyadh,"['Dual Airbag (Driver & Passenger)', 'ABS', 'Tire Pressure Monitoring System', 'Electronic Stability Program', 'Safety belts', 'Traction Control System', 'Steering Wheel Controls', 'Front & Rear Power Windows', 'Fabric Seats', 'Car Key', 'A/C Manual', 'Remote Entry', 'Manual seats\t', 'Bluetooth', 'USB Input', 'AUX', 'Power connection', 'Radio', 'Electrical Mirrors', 'Cover Wheels', 'Halogen Lamps', 'Window Defroster', 'Side Turn Signals', 'Rear Fog Lights', 'Headlight Electronic Adjustment']",
Toyota,Land Cruiser,Grand Touring,2021,Saudi,Black,Full,Gasoline,Automatic,Double (4x4),8,4.6,Used,46534 km,Riyadh,"['Safety belts', 'Sensors control', 'Dual Airbag (Driver & Passenger)', 'ABS', 'Center Lock', 'Tire Pressure Monitoring System', 'Electronic Stability Program', 'Brake Assist System', 'Hill start Assist Control', 'Traction Control System', 'Electronic Brakeforce Distribution', 'Crawl Control', 'Remote Entry', 'Leather Seats', ' Rear AC Vents', ' Foldable rear seats', 'Fingerprint Ignition', 'Rear Central Arm Rest', 'Steering Wheel Controls', 'Cruise Control', 'Front & Rear Power Windows', 'A/C Auto', 'Power seats', 'Bluetooth', 'CD player', 'USB Input', 'Rear Camera', 'AUX', 'Navigation System', 'Power connection', 'Rear DVD', 'Media screen', 'Radio', 'Hawk Rear', 'Rear spoiler', 'Rear Fog Lights', 'Daytime Running Lights', 'Headlamp washers', 'Side sills', 'Cargo Carrier', 'Electrical Fold Outside Mirror', 'Electrical Mirrors', 'Front Fog Lamps', 'Rim Wheels', 'Rear Parking Sensors', 'Sunroof', 'Halogen Lamps', 'Window Defroster', 'Front sensors', 'Side Turn Signals', 'Headlight Electronic Adjustment']",
Hyundai,Santafe,GLS,2020,Saudi,another_color,Half Full,Gasoline,Automatic,Double (4x4),6,3.5,Used,77231 km,Riyadh,"['Dual Airbag (Driver & Passenger)', 'ABS', 'Electronic Stability Program', 'Safety belts', 'Hill Descent Control', 'Traction Control System', 'Sensors control', 'Center Lock', 'Front & Rear Power Windows', ' Rear AC Vents', 'Fingerprint Ignition', 'Steering Wheel Controls', 'Cruise Control', 'Fabric Seats', 'A/C Manual', 'Remote Entry', 'Drive Mode', 'Voice control', 'Manual seats\t', 'Echo', 'Rear Central Arm Rest', 'Power connection', 'Bluetooth', 'USB Input', 'Rear Camera', 'AUX', 'Media screen', 'Radio', 'Rim Wheels', 'Electrical Mirrors', 'Front Fog Lamps', 'Panorama Sunroof', 'Halogen Lamps', 'Window Defroster', 'Side Turn Signals', 'Rear spoiler', 'Rear Fog Lights', 'Headlight Electronic Adjustment', 'Electrical Fold Outside Mirror']",
Toyota,Land Cruiser,Grand Touring,2019,Saudi,White,Full,Gasoline,Automatic,Double (4x4),8,4.6,Used,79865 km,Riyadh,"['Safety belts', 'Crawl Control', 'Sensors control', 'Auto Lock System', 'Dual Airbag (Driver & Passenger)', 'Side Airbags', 'ABS', 'Center Lock', 'Electronic Stability Program', 'Brake Assist System', 'Hill start Assist Control', 'Traction Control System', 'Electronic Brakeforce Distribution', ' Rear AC Vents', ' Foldable rear seats', 'Fingerprint Ignition', 'Steering Wheel Controls', 'Cruise Control', 'Front & Rear Power Windows', 'A/C Auto', 'Remote Entry', 'Power seats', 'Fabric Seats', 'Refrigerator', 'Bluetooth', 'USB Input', 'Power connection', 'Rear DVD', 'Media screen', 'Radio', 'Hawk Rear', 'Rear spoiler', 'Rear Fog Lights', 'Headlamp washers', 'Side sills', 'Cargo Carrier', 'Headlight Electronic Adjustment', 'Electrical Fold Outside Mirror', 'Electrical Mirrors', 'Front Fog Lamps', 'Rim Wheels', 'Rear Parking Sensors', 'Sunroof', 'Halogen Lamps', 'Window Defroster', 'Front sensors', 'Side Turn Signals']",
Hyundai,Santafe,GLS,2020,Saudi,White,Half Full,Gasoline,Automatic,Double (4x4),6,3.5,Used,71400 km,Riyadh,"['Dual Airbag (Driver & Passenger)', 'ABS', 'Center Lock', 'Electronic Stability Program', 'Safety belts', 'Hill Descent Control', 'Traction Control System', 'Sensors control', 'Front & Rear Power Windows', ' Rear AC Vents', 'Fingerprint Ignition', 'Steering Wheel Controls', 'Cruise Control', 'Fabric Seats', 'A/C Manual', 'Remote Entry', 'Drive Mode', 'Voice control', 'Manual seats\t', 'Echo', 'Bluetooth', 'USB Input', 'Rear Camera', 'AUX', 'Power connection', 'Media screen', 'Radio', 'Rim Wheels', 'Electrical Mirrors', 'Rear Parking Sensors', 'Panorama Sunroof', 'Halogen Lamps', 'Window Defroster', 'Rear spoiler', 'Keyless Entry System', 'Rear Fog Lights', 'Headlight Electronic Adjustment', 'Electrical Fold Outside Mirror']",
Hyundai,Accent,GL,2020,Saudi,another_color,Standard,Gasoline,Automatic,FWD,4,1.4,Used,106017 km,Riyadh,"['Traction Control System', 'Safety belts', 'Dual Airbag (Driver & Passenger)', 'ABS', 'Center Lock', 'Tire Pressure Monitoring System', 'Electronic Stability Program', 'Brake Assist System', 'Electronic Brakeforce Distribution', ' Foldable rear seats', ' Rear AC Vents', 'Steering Wheel Controls', 'Front & Rear Power Windows', 'Fabric Seats', 'Car Key', 'A/C Manual', 'Remote Entry', 'Manual seats\t', 'Bluetooth', 'USB Input', 'AUX', 'Power connection', 'Radio', 'Electrical Mirrors', 'Front Fog Lamps', 'Cover Wheels', 'Halogen Lamps', 'Window Defroster', 'Side Turn Signals', 'Rear Fog Lights', 'Headlight Electronic Adjustment']",
Honda,Accord,LX Sport,2019,Gulf,White,Half Full,Gasoline,Automatic,FWD,4,1.5,Used,94761 km,Riyadh,"['Dual Airbag (Driver & Passenger)', 'ABS', 'Center Lock', 'Tire Pressure Monitoring System', 'Electronic Stability Program', 'Safety belts', 'Electronic Brakeforce Distribution', 'Traction Control System', 'Sensors control', 'Auto Hold', 'Leather Seats', ' Rear AC Vents', 'Fingerprint Ignition', 'Steering Wheel Controls', 'Cruise Control', 'Front & Rear Power Windows', 'A/C Manual', 'A/C Auto', 'Remote Entry', 'Drive Mode', 'Power seats', 'Paddle shift', 'Bluetooth', 'USB Input', 'AUX', 'Navigation System', 'Power connection', 'Media screen', 'Radio', 'Electrical Mirrors', 'Front Fog Lamps', 'Rim Wheels', 'Rear Parking Sensors', 'Sunroof', 'Halogen Lamps', 'Window Defroster', 'Rear Fog Lights']",
Mercedes,C,200,2020,Gulf,White,Half Full,Gasoline,Automatic,RWD,4,2.0,Used,52284 km,Riyadh,"['Dual Airbag (Driver & Passenger)', 'Center Lock', 'Electronic Stability Program', 'Brake Assist System', 'Blind Spot Information', 'Electronic Brakeforce Distribution', 'Traction Control System', 'Sensors control', 'Front & Rear Power Windows', 'Leather Seats', ' Rear AC Vents', 'Fingerprint Ignition', 'Steering Wheel Controls', 'Cruise Control', 'Remote Entry', 'Mouse controller', 'Memory Seats', 'Voice control', 'ISOFIX', 'Rear Central Arm Rest', 'Paddle shift', 'Power connection', 'Bluetooth', 'USB Input', 'Rear Camera', 'Navigation System', 'Media screen', 'Radio', 'Rim Wheels', 'Electrical Mirrors', 'Rear Parking Sensors', 'Panorama Sunroof', 'Halogen Lamps', 'Window Defroster', 'Front sensors', 'Side Turn Signals', 'Rear Fog Lights', 'Headlight Electronic Adjustment', 'Electrical Fold Outside Mirror']",
Toyota,Land Cruiser,GXR4 DSL,2022,Saudi,White,Half Full,Diesel,Automatic,Double (4x4),6,3.3,Used,100 km,Riyadh,"['Dual Airbag (Driver & Passenger)', 'ABS', 'Center Lock', 'Electronic Stability Program', 'Safety belts', 'Electronic Brakeforce Distribution', 'Traction Control System', 'Crawl Control', 'Auto Hold', 'Front & Rear Power Windows', ' Rear AC Vents', 'Fingerprint Ignition', 'Steering Wheel Controls', 'Cruise Control', 'A/C Auto', 'Remote Entry', 'Drive Mode', 'Power seats', 'Voice control', 'Echo', 'Seats Cooling', ' Foldable rear seats', 'Rear Central Arm Rest', 'Leather Seats', 'Power connection', 'Bluetooth', 'USB Input', 'Rear Camera', 'Navigation System', 'Wireless Charging', 'Rear DVD', 'Media screen', 'Radio', 'Side camera', 'Rim Wheels', 'Electrical Mirrors', 'Front Fog Lamps', 'Rear Parking Sensors', 'Sunroof', 'Halogen Lamps', 'Window Defroster', 'Front sensors', 'Side Turn Signals', 'Hawk Rear', 'Rear spoiler', 'Open Trunk Electricity', 'Rear Fog Lights', 'Daytime Running Lights', 'Headlamp washers', 'Side sills', 'Headlight Electronic Adjustment', 'Electrical Fold Outside Mirror']",
Nissan,Patrol,Platinum,2022,Saudi,another_color,Full,Gasoline,Automatic,Double (4x4),6,4.0,Used,7117 km,Riyadh,"['Safety belts', 'Traction Control System', 'Sensors control', 'Dual Airbag (Driver & Passenger)', 'ABS', 'Center Lock', 'Electronic Stability Program', 'Brake Assist System', 'Electronic Brakeforce Distribution', 'Blind Spot Information', 'Hill Descent Control', 'Back Side A/C Control ', 'Memory Seats', 'seat heating / cooling', 'Leather Seats', 'Power seats', ' Rear AC Vents', 'Voice control', 'Fingerprint Ignition', 'Steering Wheel Controls', 'Cruise Control', 'Echo', 'Front & Rear Power Windows', 'A/C Auto', ' Foldable rear seats', 'Rear Central Arm Rest', 'Drive Mode', 'Mouse controller', 'Bluetooth', 'CD player', 'USB Input', 'Rear Camera', 'AUX', 'Navigation System', 'Media screen', 'Power connection', 'Radio', 'Rear DVD', 'Side camera', 'Hawk Rear', 'Rear spoiler', 'Open Trunk Electricity', 'Keyless Entry System', 'Rear Fog Lights', 'Daytime Running Lights', 'Side sills', 'Cargo Carrier', 'Headlight Electronic Adjustment', 'Electrical Mirrors', 'Front Fog Lamps', 'Rim Wheels', 'Rear Parking Sensors', 'Sunroof', 'Halogen Lamps', 'LED Lamps', 'Window Defroster', 'Front sensors', 'Side Turn Signals', 'Electrical Fold Outside Mirror']",
Toyota,Avalon,PREMIUM,2022,Saudi,another_color,Full,Gasoline,Automatic,FWD,6,3.5,Used,5471 km,Riyadh,"['Blind Spot Information', 'Traction Control System', 'Forward Collision Warning', 'Auto Hold', 'Dual Airbag (Driver & Passenger)', 'ABS', 'Center Lock', 'Electronic Stability Program', 'Brake Assist System', 'Safety belts', 'Lane Departure Warning System', 'Electronic Brakeforce Distribution', 'seat heating / cooling', 'Voice control', 'Mirrors (Black)', 'Leather Seats', 'Echo', ' Rear AC Vents', 'Fingerprint Ignition', 'Steering Wheel Controls', 'Cruise Control', 'Rear Central Arm Rest', 'Front & Rear Power Windows', 'Drive Mode', 'Memory Seats', 'Power seats', 'A/C Auto', 'Bluetooth', 'USB Input', 'Rear Camera', 'AUX', 'Navigation System', 'Power connection', 'Media screen', 'Radio', 'Rear Fog Lights', 'Daytime Running Lights', 'Electrical Fold Outside Mirror', 'Electrical Mirrors', 'Rim Wheels', 'Rear Parking Sensors', 'Sunroof', 'Window Defroster', 'Front sensors', 'Side Turn Signals', 'Rear spoiler', 'Halogen Lamps']",
Toyota,Camry ,GLX,2017,Saudi,Silver,Half Full,Gasoline,Automatic,FWD,4,2.5,Used,134476 km,Riyadh,"['Electronic Brakeforce Distribution', 'Dual Airbag (Driver & Passenger)', 'ABS', 'Center Lock', 'Tire Pressure Monitoring System', 'Electronic Stability Program', 'Brake Assist System', 'Safety belts', 'Sensors control', 'Traction Control System', 'Remote Entry', 'Mirrors (Black)', ' Rear AC Vents', 'Fingerprint Ignition', 'Steering Wheel Controls', 'Cruise Control', 'Front & Rear Power Windows', 'Fabric Seats', 'A/C Manual', 'Power seats', 'Rear Central Arm Rest', 'Bluetooth', 'CD player', 'USB Input', 'Rear Camera', 'AUX', 'Power connection', 'Media screen', 'Radio', 'Rear spoiler', 'Rear Fog Lights', 'Electrical Mirrors', 'Front Fog Lamps', 'Rim Wheels', 'Rear Parking Sensors', 'Sunroof', 'Halogen Lamps', 'Window Defroster', 'Front sensors', 'Side Turn Signals']",
Hyundai,Sonata,GLS,2019,Saudi,White,Half Full,Gasoline,Automatic,FWD,4,2.4,Used,16380 km,Riyadh,"['Dual Airbag (Driver & Passenger)', 'ABS', 'Center Lock', 'Electronic Stability Program', 'Brake Assist System', 'Safety belts', 'Blind Spot Information', 'Electronic Brakeforce Distribution', 'Lane Departure Warning System', 'Traction Control System', 'Sensors control', 'Auto Hold', 'Front & Rear Power Windows', 'Leather Seats', ' Rear AC Vents', 'Fingerprint Ignition', 'Steering Wheel Controls', 'Cruise Control', 'A/C Auto', 'Remote Entry', 'Drive Mode', 'Power seats', 'Voice control', 'Mirrors (Black)', 'Echo', 'ISOFIX', 'Rear Central Arm Rest', 'Paddle shift', 'Electric car curtain', 'Bluetooth', 'USB Input', 'Rear Camera', 'Navigation System', 'Power connection', 'Media screen', 'Radio', 'Electrical Mirrors', 'Front Fog Lamps', 'Rim Wheels', 'Rear Parking Sensors', 'Panorama Sunroof', 'Halogen Lamps', 'Window Defroster', 'Front sensors', 'Side Turn Signals', 'Open Trunk Electricity', 'Keyless Entry System', 'Rear Fog Lights', 'Electrical Fold Outside Mirror']",
Hyundai,Elantra,GL,2020,Saudi,another_color,Standard,Gasoline,Automatic,FWD,4,1.6,Used,149371 km,Riyadh,"['Traction Control System', 'Dual Airbag (Driver & Passenger)', 'ABS', 'Center Lock', 'Electronic Stability Program', 'Brake Assist System', 'Safety belts', 'Electronic Brakeforce Distribution', 'Manual seats\t', ' Rear AC Vents', 'Steering Wheel Controls', 'Front & Rear Power Windows', 'Fabric Seats', 'Car Key', 'A/C Manual', 'Remote Entry', 'Voice control', 'Bluetooth', 'USB Input', 'Rear Camera', 'AUX', 'Power connection', 'Media screen', 'Radio', 'Electrical Mirrors', 'Cover Wheels', 'Rear Parking Sensors', 'Halogen Lamps', 'Window Defroster', 'Side Turn Signals', 'Rear Fog Lights']",
Hyundai,Sonata,GLS,2019,Saudi,another_color,Half Full,Gasoline,Automatic,FWD,4,2.4,Used,28385 km,Riyadh,"['Dual Airbag (Driver & Passenger)', 'ABS', 'Center Lock', 'Electronic Stability Program', 'Safety belts', 'Blind Spot Information', 'Lane Departure Warning System', 'Traction Control System', 'Sensors control', 'Auto Hold', 'Brake Assist System', 'Electronic Brakeforce Distribution', 'Leather Seats', ' Rear AC Vents', 'Fingerprint Ignition', 'Steering Wheel Controls', 'Cruise Control', 'Front & Rear Power Windows', 'A/C Auto', 'Remote Entry', 'Drive Mode', 'Memory Seats', 'seat heating / cooling', 'Power seats', 'Voice control', 'Mirrors (Black)', 'Echo', 'ISOFIX', 'Rear Central Arm Rest', 'Paddle shift', 'Electric car curtain', 'Bluetooth', 'USB Input', 'Rear Camera', 'AUX', 'Navigation System', 'Power connection', 'Media screen', 'Radio', 'Electrical Mirrors', 'Front Fog Lamps', 'Rim Wheels', 'Rear Parking Sensors', 'Panorama Sunroof', 'Halogen Lamps', 'Window Defroster', 'Front sensors', 'Side Turn Signals', 'Open Trunk Electricity', 'Keyless Entry System', 'Rear Fog Lights', 'Electrical Fold Outside Mirror']",
Audi,A6,,2016,Saudi,Black,Half Full,Gasoline,Automatic,FWD,4,2.0,Used,29553 km,Riyadh,"['Dual Airbag (Driver & Passenger)', 'ABS', 'Center Lock', 'Electronic Stability Program', 'Brake Assist System', 'Safety belts', 'Electronic Brakeforce Distribution', 'Traction Control System', 'Sensors control', 'Auto Hold', 'Leather Seats', ' Rear AC Vents', 'Fingerprint Ignition', 'Steering Wheel Controls', 'Front & Rear Power Windows', 'A/C Auto', 'Remote Entry', 'Power seats', 'Rear Central Arm Rest', 'Paddle shift', 'Back Side A/C Control ', 'Memory Seats', 'Voice control', 'Bluetooth', 'CD player', 'USB Input', 'AUX', 'Navigation System', 'Power connection', 'Media screen', 'Radio', 'Electrical Mirrors', 'Rim Wheels', 'Rear Parking Sensors', 'Halogen Lamps', 'Window Defroster', 'Front sensors', 'Rear Fog Lights', 'Electrical Fold Outside Mirror']",
Lexus,ES,300 BH Hybrid Plus,2021,Saudi,another_color,Half Full,Hybrid,CVT,FWD,4,2.5,Used,36046 km,Riyadh,"['Electronic Brakeforce Distribution', 'Dual Airbag (Driver & Passenger)', 'ABS', 'Center Lock', 'Electronic Stability Program', 'Brake Assist System', 'Safety belts', 'Blind Spot Information', 'Auto Hold', 'Traction Control System', 'Power seats', 'Voice control', 'Leather Seats', 'Mirrors (Black)', ' Rear AC Vents', 'Fingerprint Ignition', 'Seats Cooling', 'Steering Wheel Controls', 'Cruise Control', 'Rear Central Arm Rest', 'Front & Rear Power Windows', 'Paddle shift', 'A/C Auto', 'Electric car curtain', 'Remote Entry', 'Bluetooth', 'CD player', 'USB Input', 'AUX', 'Navigation System', 'Power connection', 'Media screen', 'Radio', 'Rear Fog Lights', 'Daytime Running Lights', 'Headlight Electronic Adjustment', 'Electrical Fold Outside Mirror', 'Electrical Mirrors', 'Rim Wheels', 'Rear Parking Sensors', 'Sunroof', 'LED Lamps', 'Window Defroster', 'Front sensors', 'Side Turn Signals', 'Rear spoiler', 'Halogen Lamps', 'Headlamp washers']",
