,title,location,bedrooms,bathrooms,area,price,compound
8543,للبيع شقة مميزة جدا مساحة 135 بشارع النزهة الرئيسى,"Al Nozha St., Ard El Golf, Heliopolis - Masr El Gedida, Cairo",2,1,135,1350000.0,0
8544,للبيع في مدينتي b2 مجموعه 23 بسعر لقطه اول سكن,"Madinaty, Cairo",3,3,175,2200000.0,0
8545,شقة روعة ڤيو جاردن ١٠٧م منطقة B2 المميزة,"Madinaty, Cairo",2,1,107,640000.0,0
8546,للبيع بأرقى مناطق في مدينتي فيو الخدمات تشطيب شركه,"Madinaty, Cairo",3,2,143,1750000.0,0
8547,شقة للبيع فى اللوتس الجنوبية فيو حديقة استلام فورى,"South Lotus, El Lotus, New Cairo City, Cairo",3,3,190,1520000.0,0
8548,للبيع شقة ممتازة بموقع رائع على احمد فخرى الرئيسى,"Ahmed Fakhry St., 6th Zone, Nasr City, Cairo",3,3,235,2700000.0,0
8549,لقطه لسرعه البيع شقه 131م فيو وايد جاردن في B6,"Madinaty, Cairo",3,2,131,1500000.0,0
8550,شقه للبيع مساحة 89م فيو جاردن  تشطيب خاص,"Madinaty, Cairo",2,2,89,960000.0,0
8551,شقه للبيع مساحة 135م فيو وايد جاردن,"Madinaty, Cairo",3,2,135,1900000.0,0
8552,للبيع في مدينتي 140 م في مدينتي تخصيص شرطه اقساط,"Madinaty, Cairo",3,2,140,530000.0,0
8553,شقه ٩٦ متر للبيع في مدينتي b7,"Madinaty, Cairo",2,2,96,1350000.0,0
8554,للبيع بالرحاب استوديو بجاردن بالفرش والاجهزه كوندو,"Ibn Al Nafees St., Rehab City Fifth Phase, Al Rehab, New Cairo City, Cairo",1,1,60,1450000.0,0
8555,شقة للبيع بال B11 أول سكن ألترا لوكس بالمطبخ.,"Madinaty, Cairo",2,2,96,1070000.0,0
8556,شقة بسعر متر 10 الاف جنية تشطيب كامل تقسيط 10سنوات,"R7, New Capital City, Cairo",2,2,129,1290000.0,0
8557,شقة للبيع تشطيبات مودرن اول سكن جنوب الاكاديمية علي حديقة,"Amr Ibn Al Aas St., Area E, Ganoob El Acadimia, New Cairo City, Cairo",3,3,210,2800000.0,0
8558,فرصة  ادفع 5٪ فقط وامتلك شقتك بمدينتي في أميز المراحل الجديدة,"Madinaty, Cairo",3,2,140,400000.0,0
8559,شقة للبيع مساحة 124 متر بمدينتى,"Madinaty, Cairo",3,2,124,1300000.0,0
8560,شقة للبيع ارضى بحديقة خاصة بمدينتى,"Madinaty, Cairo",3,2,135,1850000.0,0
8561,امتلك شقه ارضي مع تخصيص حديقه بالقسط,"Madinaty, Cairo",3,3,177,1050000.0,0
8562,ارضى بحديقه فيو بانوراما على بحيره كبيره,"Regents Park, Al Andalus District, New Cairo City, Cairo",2,2,145,2400000.0,0
8563,بمدينتى شقة للبيع 175م فيو وايد جاردن وبحرى بالمطبخ,"Madinaty, Cairo",3,3,175,2150000.0,0
8564,للتمليك بمدينتى شقه 133.م بحديقه 60.م موقع خرافي,"Madinaty, Cairo",3,2,133,1650000.0,0
8565,شقه للبيع مدينتي B6 موقع مميز وسعر تجاري,"Madinaty, Cairo",3,2,124,1400000.0,0
8566,شقه بمدينتى للبيع103م بفيو جاردن وباقل من سعرالسوق,"Madinaty, Cairo",3,2,103,1200000.0,0
8567,للبيع شقه بكمبوندا سراي  saral,"Sarai, Mostakbal City Compounds, Mostakbal City - Future City, Cairo",2,2,133,1005980.0,1
8568,للبيع شقه ف مراسم التجمع تشطيب كامل بالتكيفات 155م,"Fifth Square, North Investors Area, New Cairo City, Cairo",3,2,155,2950000.0,0
8569,شقة لقطة للبيع في مدينتي ارضي بحديقة بي١,"Madinaty, Cairo",3,3,158,2550000.0,0
8570,شقه للبيع مساحة 96م تشطيب خاص  دقائق من الخدمات,"Madinaty, Cairo",2,2,96,990000.0,0
8571,شقه ارضى للبيع مساحة 90+45م حديقه,"Madinaty, Cairo",2,2,96,1400000.0,0
8572,شقة للبيع بالعاصمة الادارية بكمبوند دي جويا,"De Joya, New Capital Compounds, New Capital City, Cairo",3,2,179,1865500.0,1
8573,للبيع في مدينتي شقه 103م فيو وايد جاردن صريح,"Madinaty, Cairo",3,2,103,1300000.0,0
8574,شقه للبيع مساحة 96م تشطيب خاص في b7,"Madinaty, Cairo",2,2,96,1100000.0,0
8575,شقه 107 متر في مدينتي للبيع,"Madinaty, Cairo",2,1,107,1300000.0,0
8576,للبيع شقة راقية بجاردن سيتى قريبة من كورنيش النيل,"Ahmed Ragheb St., Garden City, Cairo",2,2,150,3850000.0,0
8577,للبيع استديو مفروش في ميراج ريزيدنس ريزورت التجمع,"Mirage Residence, The 1st Settlement, New Cairo City, Cairo",0,1,88,1600000.0,0
8578,للبيع شقه 116م في مدينتيb11 بسعر لقطه تشطيبات خاصه,"Madinaty, Cairo",3,1,116,1280000.0,0
8579,شقة للبيع بالتقسيط المريح 8 سنوات بجوار داون تاون,"Bank Center Street, South Teseen St., The 5th Settlement, New Cairo City, Cairo",2,2,160,2000000.0,0
8580,شقه للبيع في مدينتي 124 م تشطيب شركه موقع مميز,"Madinaty, Cairo",3,2,124,1450000.0,0
8581,لقطه للبيع في مدينتي شقه 128 م و45 م حديقه في B6,"Madinaty, Cairo",3,3,128,1650000.0,0
8582,شقة فى مدينتى للبيع 135م تشطيب خاص  موقع مميز,"Madinaty, Cairo",3,2,135,1750000.0,0
8583,شقة 150م بمقدم 10% وبتسهيلات للسداد بدون فوائد,"New Narges, New Cairo City, Cairo",3,3,150,1305000.0,0
8584,أستديو 56.م للتمليك بمدينتى B10  بمقدم 510 ألف,"Madinaty, Cairo",0,1,56,510000.0,0
8585,للتمليك بمدينتى شقه أرضى 78.م بحديقه خاصه 35.م,"Madinaty, Cairo",2,1,78,1200000.0,0
8586,للبيع بمدينتي شقه 89م بمقدم 30% والباقي علي 7 سنوا,"Madinaty, Cairo",2,2,89,375000.0,0
8587,شقه مساحة 102م فيو الفود كورت والخدمات,"Madinaty, Cairo",3,2,103,1300000.0,0
8588,Eastown Compound - Apartment For Sale,"Eastown, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3,3,187,3600000.0,1
8589,استلام فوري بافضل مشروع ل معمار المرشدي,"Rayhanah Plaza, Zahraa El Maadi, Hay El Maadi, Cairo",3,3,255,2500000.0,0
8590,شقة تشطيبات خاصة 196م بالرحاب للبيع كاش,"El Rehab Extension, Al Rehab, New Cairo City, Cairo",3,3,196,3000000.0,0
8591,للتمليك بمدينتى شقه 96.م أول سكن فيو جاردن,"Madinaty, Cairo",2,2,96,1200000.0,0
8592,شقه للبيع مدينتي سعر لقطه بالفرش و الاجهزه تشطيب,"Madinaty, Cairo",2,1,82,820000.0,0
8593,للتمليك بمدينتى شقه 65.م بالوديعه - بجوار الخدمات,"Madinaty, Cairo",2,1,65,730000.0,0
8594,شقه تشطيب فندقى حى جنوب الاكاديميه,"Al Shaimaa St., Area F, Ganoob El Acadimia, New Cairo City, Cairo",3,2,200,2850000.0,0
8595,شقه للبيع 320 متر الياسمين 8 فيى حديقه بحرى,"El Yasmeen 8, El Yasmeen, New Cairo City, Cairo",4,4,320,3100000.0,0
8596,للبيع شقة بمربع السراج مول موقع مميز جدا,"Helmy Abd Al Aty St., 8th Zone, Nasr City, Cairo",3,2,220,1350000.0,0
8597,شقة 250م للبيع بالمنطقه الاولي بين عباس والطيران,"Mohamed Sakr Khafaga St., 1st Zone, Nasr City, Cairo",3,3,250,2200000.0,0
8598,شقة للبيع بالمنطقه السادسه قريبه من حديقة الطفل,"Amin Al Rihani St., 6th Zone, Nasr City, Cairo",3,2,170,1500000.0,0
8599,للبيع شقه 240 متر موقع متميز بالمنطقه السادسه,"Al Sheikh Mohammed Al Nadi St., 6th Zone, Nasr City, Cairo",3,2,240,1500000.0,0
8600,للبيع شقة مميزة 240م  بمربع السراج مول,"Mohammed Al Mokaled St., 8th Zone, Nasr City, Cairo",3,2,240,1500000.0,0
8601,شقه 236م و35 محديقه للبيع بأميز مراحل مدينتي B8,"Madinaty, Cairo",4,3,236,3000000.0,0
8602,للبيع شقة 195م ممتازة عمارة حديثة بالمنطقة الثامنة,"Dr Hassan Al Sherif St., 8th Zone, Nasr City, Cairo",3,2,195,1400000.0,0
8603,شقة للبيع في الشيراتون 140 متر دور تالت,"Dr Sulaiman Al Tamawy St., Sheraton Al Matar, El Nozha, Cairo",3,1,140,1400000.0,0
8604,قسط شقتك على 10 سنوات في سونيو العاصمه الادارية,"Sueno, New Capital Compounds, New Capital City, Cairo",4,2,205,2050000.0,1
8605,شقة 200 مدينة نصر امام النادي الاهلى بفيو رائع,"Eng/ Ahmed Al Sibaie St., Al Nadi Al Ahly, Nasr City, Cairo",3,2,200,2700000.0,0
8606,شقة لقطة فى البنفسج فيلات فيو حديقة تشطيبات خاصة,"El Banafseg 4, El Banafseg, New Cairo City, Cairo",4,3,230,2300000.0,0
8607,فرصه للبيع أمام الخدمات مباشرة فيو وايد جاردن,"Madinaty, Cairo",3,3,245,2800000.0,0
8608,شقة بيع فى مدينتى 177م2 مع تخصيص حديقةB8,"Madinaty, Cairo",3,3,177,840000.0,0
8609,بسعر مش هيتكرر فى الحى الاول فيلات شقه سوبر لوكس,"Omar Ibn Abd al Aziz St., District 1, The 5th Settlement, New Cairo City, Cairo",3,2,140,1300000.0,0
8610,شقة بيع فى مدينتى ١٧٧م٢  تقسيم رائع ڤيو,"Madinaty, Cairo",3,3,177,830000.0,0
8611,كمبوند سنشري سنتي خلف الجامعه الامريكيه,"Century City, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",2,2,98,1455000.0,1
8612,للبيع  شقه فاخره بارقى عمارات مصر الجديده,"Hassan Sadek St., El Korba, Heliopolis - Masr El Gedida, Cairo",5,5,550,15750000.0,0
8613,فرصة للجادين فقط شقة 136 م للبيع بسعر مغرى,"Street 1, Al Waha City, 10th District, Nasr City, Cairo",2,1,136,1000000.0,0
8614,للبيع شقه رائعه بارض الجولف كاملة التشطيب المتميز,"Sayed Afifi Aly St., Ard El Golf, Heliopolis - Masr El Gedida, Cairo",3,2,200,2800000.0,0
8615,للبيع شقه رائعه بارض الجولف كاملة التشطيب المتميز,"Sayed Afifi Aly St., Ard El Golf, Heliopolis - Masr El Gedida, Cairo",3,2,200,2800000.0,0
8616,شقة في بيت الوطن بسعر5450جنية للمتر تقسيط علي84شهر,"Bait Alwatan, The 5th Settlement, New Cairo City, Cairo",4,3,220,1250000.0,0
8617,للتمليك بمدينتى شقه 175.م أول سكن موقع مميز,"Madinaty, Cairo",3,3,175,2150000.0,0
8618,شقه للبيع مدينتي بالمطبخ تشطيب الترا لوكس,"Madinaty, Cairo",2,1,82,1100000.0,0
8619,ايست تاون (ايست تاون بارك,"Eastown, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",2,2,155,2900000.0,1
8620,للبيع بمدينتي 140م فوري بمقدم 30% والباقي اقساط,"Madinaty, Cairo",3,2,140,700000.0,0
8621,شقة 120م استلام فوري بالتجمع الخامس في ابوالهول,"Mohamed Naguib Axis, Abou El Houl, New Cairo City, Cairo",2,1,120,744000.0,0
8622,شقه للبيع في مربع الوزراء مساكن شيراتون,"Markaz El Maalomat St., Sheraton Al Matar, El Nozha, Cairo",3,3,210,2600000.0,0
8623,شقه للبيع ارضي جاردن متميزه امام الجامعه الامريكيه,"Midtown, South Investors Area, New Cairo City, Cairo",3,3,185,3000000.0,0
8624,شقه للبيع بالتقسيط فى مدينتى b10,"Madinaty, Cairo",3,2,109,1026000.0,0
8625,شقة 160م للبيع خليفه المامون الرئيسى سوبر لوكس,"El Khalifa El Maamoun St., Roxy, Heliopolis - Masr El Gedida, Cairo",2,2,160,1800000.0,0
8626,للبيع في مدينتي شقه 65 م بدون تشطيب موقع مميز جدا,"Madinaty, Cairo",2,1,65,730000.0,0
8627,بيع بافضل الاسعار (كاش أو قسط )  والاستلم فوري,"Eshak Yaekoob St., Almazah, Heliopolis - Masr El Gedida, Cairo",3,2,210,2100000.0,0
8628,للبيع بالرحاب 196 متر تشطيبات خاصة بسعر مميز,"Ibn Rushd St., Rehab City Fifth Phase, Al Rehab, New Cairo City, Cairo",4,3,196,2900000.0,0
8629,شقه لقطه للبيع183م فيو وايد جاردن,"Madinaty, Cairo",3,4,183,2350000.0,0
8630,فرصة للجادين فقط شقة 182 م للبيع باحسن وارقى مكان بمدينة نصر مدينة الواحة,"Street 5, Al Waha City, 10th District, Nasr City, Cairo",3,2,182,1200000.0,0
8631,للتمليك بمدينتى أستديو 45.م بحديقه 45.م موقع مميز,"Madinaty, Cairo",0,1,46,800000.0,0
8632,شقة للبيع بمدينتي 108م2 تشطيب خاص في ال b1,"Madinaty, Cairo",2,1,108,1350000.0,0
8633,شقه للبيع La Mirada استلام فوري تطل علي بحيره,"American University Housing District, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3,3,215,2900000.0,1
8634,للبيع بمدينتي شقه 96م بالb7فيو مفتوح بسعر مغرى.,"Madinaty, Cairo",2,2,96,990000.0,0
8635,شقة ١٠٧م٢ بيع بتنازل فورى B2 موقع و ڤيو,"Madinaty, Cairo",2,1,107,650000.0,0
8636,شقة(نصف تشطيب) للبيع في النرجس 1 – التجمع الخامس,"Badr Khan Ali St., Al Narges 1, Al Narges, New Cairo City, Cairo",3,2,170,2100000.0,0
8637,شقة ٢٠٠م٢ أرضى بحديقة روعة B8 مدينتى ڤيو,"Madinaty, Cairo",3,3,177,830000.0,0
8638,شقة متشطبة فى مساكن شيراتون,"Saqr Quraish St., Sheraton Al Matar, El Nozha, Cairo",3,2,148,1450000.0,0
8639,شقه مساحة 143م فيو وايد جاردن تشطيب خاص,"Madinaty, Cairo",3,1,143,1650000.0,0
8640,للبيع شقة فخمه جدا جدا بمكرم عبيد مساحتها 240 متر,"Fareek Awal Ali Amer St., 6th Zone, Nasr City, Cairo",3,2,240,2400000.0,0
8641,شقه207م للبيع فى كابيتال جاردنز بالم هيلز بتسهيلات,"Capital Gardens   Palm Hills, Mostakbal City Compounds, Mostakbal City - Future City, Cairo",3,3,207,1700000.0,1
8642,للبيع شقة فخمه جدا 250 متر بالمنطقة السادسة,"Gamal Al Din Afifi St., 6th Zone, Nasr City, Cairo",4,2,250,2300000.0,0
8643,للبيع شقة مساحة 200 م خلف مصر للطيران عباس العقاد,"Abbas Al Akkad St., 1st Zone, Nasr City, Cairo",3,2,200,1800000.0,0
8644,شقه للبيع La Mirada استلام فوري تطل علي بحيره,"American University Housing District, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3,3,215,2900000.0,1
8645,شقة للبيع بمدينتى مساحة 211 متر,"Madinaty, Cairo",3,3,211,2650000.0,0
8646,شقه ١١٦ متر فى مدينتي موقع ممتاز جدا و السعر تجارى,"Madinaty, Cairo",3,2,116,1270000.0,0
8647,شقة للبيع فى مدينتى 96 متر بحرى صريح فيو مفتوح,"Madinaty, Cairo",2,2,96,1225000.0,0
8648,لعشاق الرفاهيه والتميز شقه 133م الترا سوبر لوكس,"Madinaty, Cairo",3,2,133,1800000.0,0
8649,شقة ٢٠٠م٢ للبيع فى أرقى مواقع مدينتى قسط,"Madinaty, Cairo",3,3,200,940000.0,0
8650,١٠٦م٢ بيع بمقدم و تسهيلات على ٧ سنين B2,"Madinaty, Cairo",2,1,107,510000.0,0
8651,للبيع بمدينتي شقه 96م بالb7فيو مفتوح بسعر مغرى.,"Madinaty, Cairo",2,2,96,990000.0,0
8652,شقة ١٠٧م٢ بيع بتنازل فورى B2 موقع و ڤيو,"Madinaty, Cairo",2,1,107,650000.0,0
8653,شقة(نصف تشطيب) للبيع في النرجس 1 – التجمع الخامس,"Badr Khan Ali St., Al Narges 1, Al Narges, New Cairo City, Cairo",3,2,170,2100000.0,0
8654,شقة ٢٠٠م٢ أرضى بحديقة روعة B8 مدينتى ڤيو,"Madinaty, Cairo",3,3,177,830000.0,0
8655,شقه للبيع 124 تشطيب خاص في B6 موقع مميز,"Madinaty, Cairo",3,2,124,1750000.0,0
8656,فرصة للجادين فقط شقة 135 م للبيع باحسن وارقى مكان بمدينة نصر مدينة الواحة بسعر مغرى,"Street 2, Al Waha City, 10th District, Nasr City, Cairo",3,2,135,1000000.0,0
8657,شقه للبيع مساحة 82م فيو وايد جاردن  تشطيب خاص,"Madinaty, Cairo",2,1,82,1050000.0,0
8658,شقه للبيع مدينتى مساحة 103م فيو جاردن والفودكورت,"Madinaty, Cairo",3,2,103,1200000.0,0
8659,شقة اول سكن 124 م بال B6 في مدينتي,"Madinaty, Cairo",3,2,124,1500000.0,0
8660,شقه مساحة 135م فيو جاردن بجوار الخدمات,"Madinaty, Cairo",3,2,135,2050000.0,0
8661,شقه للبيع مساحة 81م قريبه من الخدمات,"Madinaty, Cairo",2,1,81,670000.0,0
8662,بمقدم 30% وتسهيلات 48 شهر شقتك #بالوتس_الجديدة,"New Lotus, The 5th Settlement, New Cairo City, Cairo",3,3,215,730000.0,0
8663,شقه للبيع مساحة 96م البيع بالمطبخ تشطيب خاص,"Madinaty, Cairo",2,2,96,1150000.0,0
8664,شقة مميزة في اب تاون كايرو كاملة التشطيب,"Eleva, Uptown Cairo, Mokattam, Cairo",3,3,208,6850000.0,0
8665,شقة ٣٠٠م تشطيبات خاصة بالمرحلة الرابعة,"Tarek Ibn Ziyad St., Rehab City Second Phase, Al Rehab, New Cairo City, Cairo",4,4,300,5000000.0,0
8666,شقه 150متر للبيع فى المعادى تشطيب كامل استلام فورى,"Misr Helwan Agriculture Road, Maadi, Hay El Maadi, Cairo",2,2,150,1350000.0,0
8667,شقه 82م في مدينتي للبيع بمقدم 500 الف موقع مميز,"Madinaty, Cairo",2,1,86,500000.0,0
8668,للبيع بمدينتي 200م فيو جاردن بمقدم30% واقساط ع7 س,"Madinaty, Cairo",3,3,200,850000.0,0
8669,فرصه للبيع بمدينتي شقه 96م فيو وايد جاردن تشطيبات,"Madinaty, Cairo",2,2,96,1350000.0,0
8670,للبيع بمدينتي شقه 165م بالمرحله العاشرة مقدم 30%,"Madinaty, Cairo",3,3,165,740000.0,0
8671,شقه للبيع في سراي ارضي بجنينه - بدون اوفر,"Sarai, Mostakbal City Compounds, Mostakbal City - Future City, Cairo",2,2,122,1150000.0,1
8672,للتمليك بمدينتى شقه 211.م بال B1- موقع مميز جدا,"Madinaty, Cairo",3,3,211,2600000.0,0
8673,شقة للبيع بمدينتى مساحة 116 متر,"Madinaty, Cairo",3,2,116,1250000.0,0
