,Amenities,Bedrooms,Bathrooms,Area,Furnished,Level,location,Compound,price,title
9645,[],3,1,125.0,0,2,Downtown Cairo,Not in Compound,390000.0,شقة سوبر لوكس الدور الثاني زهراء مدينة نصر
9646,"['Security', 'Elevator']",3,2,175.0,0,5,Nasr City,Not in Compound,900000.0,شقة متميزة بزهراء مدينة نصر
9647,[],3,2,190.0,0,2,Heliopolis,Not in Compound,950000.0,شقة للبيع بحدائق الزيتون
9648,[],4,2,180.0,0,4,15 May City,Not in Compound,900000.0,شقة للبيع بمجاورة 8 بمدينة 15 مايو
9649,[],2,3,135.0,0,3,New Cairo - El Tagamoa,Not in Compound,850000.0,شقة 135م بالتجمع الثالث بجوار سمير وعلى
9650,[],3,2,103.0,0,5,Heliopolis,Not in Compound,900000.0,شقة بشيراتون المطار
9651,"['Security', 'Covered Parking', 'Pets Allowed']",3,2,124.0,0,0,Madinaty,Not in Compound,1850000.0,للبيع بمدينتي بالB1 شقة ارضي بحديقة خاصه م...
9652,[],2,1,88.0,0,0,Madinaty,Not in Compound,850000.0,لجدية التنفيذ بمدينتي بأقل من سعر السوق شق...
9653,[],3,2,105.0,0,2,Rehab City,Not in Compound,1300000.0,فرصه للجادين موجود شقه للبيع بالرحاب ١٠٥ م...
9654,['Pets Allowed'],2,1,100.0,0,3,Ain Shams,Not in Compound,450000.0,شقه للبيع بمدينه العبور 100 متر شقه غرفتين...
9655,[],3,2,115.0,0,1,Rehab City,Rehab City,1550000.0,بالرحاب بالمرحله الرابعه شقه 115م للتمليك ...
9656,"['Security', 'Covered Parking', 'Elevator', 'Pets Allowed']",3,2,103.0,0,4,Madinaty,Madinaty,1200000.0,شقة {103 م} للبيع في مدينتي B6
9657,['Security'],3,3,155.0,0,2,Rehab City,Not in Compound,2200000.0,للبيع شقة 155متر فى الرحاب تشطيبات بالمطبخ
9658,[],2,2,140.0,0,6,Heliopolis,Not in Compound,850000.0,شقة للبيع فى عمارات العبور صلاح سالم للبيع...
9659,"['Security', 'Elevator']",2,1,82.0,0,2,Madinaty,Madinaty,1100000.0,للبيع شقه ٨٢م البيع بالفرش على جاردن مطلوب...
9660,[],3,1,120.0,0,2,Maadi,Not in Compound,450000.0,شقه للبيع كورنيش المعادى كوتسيكا
9661,['Pets Allowed'],2,3,96.0,0,3,Madinaty,Not in Compound,930000.0,شقه للبيع 96م خالصه كل حاجه 930 الف
9662,[],2,1,70.0,0,5,Sheraton,Not in Compound,700000.0,للتمليك ب700 الف بشيراتون شقه سوبر لوكس 70...
9663,[],3,2,230.0,0,5,Nasr City,Not in Compound,1600000.0,شقه هاي سوبر لوكس ب ش بن كتيبيه 230 م بسعر...
9664,[],4,3,210.0,0,1,New Cairo - El Tagamoa,The Square,2000000.0,شقه في موقع ممتاز the square صبور بسعرممتا...
9665,[],3,3,230.0,0,3,Obour City,Not in Compound,1450000.0,ج/ ابتسم نقله تانيه امام تسباس منطقه حيويه...
9666,[],3,3,185.0,0,6,Nasr City,Not in Compound,1500000.0,شقة بالمنطقة التاسعة مدينة نصر
9667,[],3,2,160.0,0,1,Nasr City,Not in Compound,550000.0,شقة ١٦٠ م نصف تشطيب بجسر السويس الجديدة با...
9668,"['Elevator', 'Pets Allowed', 'Security', 'Covered Parking', 'Maids Room']",3,3,190.0,0,0,New Cairo - El Tagamoa,VGK,3100000.0,شقه ١٩٠م ارضي بجاردن علي البحيره مباشره
9669,[],2,2,137.0,0,1,New Cairo - El Tagamoa,The Square,1200000.0,شقه في موقع ممتاز the square صبور بسعرممتا...
9670,[],3,2,116.0,0,1,Madinaty,Madinaty,1250000.0,تخصيص امن وطنى 116م///D
9671,['Elevator'],3,2,210.0,0,3,New Cairo - El Tagamoa,Not in Compound,1550000.0,شقه للبيع لدواعي السفر بسعر مغري في الحي ا...
9672,[],2,1,90.0,0,3,Sheraton,Not in Compound,800000.0,ب800 الف شقه الترا هاى لوكس للبيع عالواجهه...
9673,[],2,1,91.0,0,4,Madinaty,Not in Compound,850000.0,للبيع شقه ٩١ متر تخصيص فى B6
9674,['Security'],3,2,131.0,0,1,Madinaty,Madinaty,1600000.0,شقة مميزه للبيع في مدينتي بسعر خيالي B6 مج...
9675,"['Security', 'Covered Parking', 'Elevator', 'Pets Allowed']",3,2,178.0,0,3,New Cairo - El Tagamoa,Not in Compound,1400000.0,فرصة للسكن بجوار Mountain View Executive ا...
9676,[],3,2,200.0,0,0,New Cairo - El Tagamoa,Not in Compound,2100000.0,بيع شقه
9677,[],3,1,180.0,0,5,Nasr City,Not in Compound,1200000.0,شقه سوبر لوكس ش إبراهيم نوار خلف حسبو 180م...
9678,"['Security', 'Covered Parking', 'Elevator']",3,3,220.0,0,10,Nasr City,Not in Compound,1650000.0,للبيع شقة في شارع مصطفى النحاس
9679,[],3,2,131.0,0,5,Rehab City,Not in Compound,1750000.0,بيع شقه من المالك مباشرا
9680,"['Security', 'Covered Parking']",3,2,105.0,0,2,Rehab City,Rehab City,1250000.0,امتلك شقة 3 غرف نوم و 2 حمام بالرحاب بسعر ...
9681,['Elevator'],2,1,90.0,0,8,Waili,Not in Compound,280000.0,شقة للبيع
9682,[],3,2,116.0,0,4,Madinaty,Madinaty,1250000.0,شقه للبيع خااالصه بالوديعه ///D
9683,[],3,2,175.0,0,3,Badr City,Not in Compound,100000.0,175م بالحى المتميز بمدينة بدر امام العاصمة...
9684,[],3,1,80.0,0,7,Shubra,Not in Compound,395000.0,شقة فى شبرا مصر الخلفاوي
9685,['Elevator'],3,2,140.0,0,6,Dar al-Salaam,Not in Compound,370000.0,عبد الفتاح
9686,"['Covered Parking', 'Elevator']",3,2,130.0,0,1,Shorouk City,Not in Compound,650000.0,شقة للبيع بمدينة الشروق في المنطقة الثامنة...
9687,[],3,1,155.0,0,2,Heliopolis,Not in Compound,100700.0,شقة سكنية للبيع
9688,['Pets Allowed'],2,1,70.0,1,3,New Cairo - El Tagamoa,Not in Compound,530000.0,70م الترا سوبر لوكس للبيع بالفرش او بدون ب...
9689,[],3,2,200.0,0,0,Obour City,Not in Compound,1350000.0,شقه ٢٠٠م بمدينة العبور بالحى التاسع
9690,"['Security', 'Elevator']",2,1,90.0,0,6,Madinaty,Madinaty,950000.0,شقة للبيع بمدينتي بمنطقة B6
9691,"['Covered Parking', 'Maids Room']",3,3,270.0,0,0,Katameya,Not in Compound,350000.0,شقة للبيع ٢٧٠ متر
9692,[],2,2,120.0,0,7,Sheraton,Not in Compound,1250000.0,شقه فندقيه للبيع بشيراتون المطار تشطيب اكس...
9693,"['Security', 'Covered Parking']",3,2,105.0,0,1,Gesr Al Suez,Not in Compound,450000.0,شقة للبيع فى كمبوند فى جسر السويس
9694,[],3,1,160.0,0,5,Helwan,Not in Compound,450000.0,شقه للبيع
9695,"['Security', 'Covered Parking', 'Pets Allowed']",3,2,106.0,0,0,Madinaty,Not in Compound,1550000.0,للبيع بمدينتي بالb10 شقة ارضي بحديقة بحري ...
9696,['Covered Parking'],3,2,149.0,0,3,New Cairo - El Tagamoa,Not in Compound,1350000.0,شقة تحفة 149م2 غرب ارابيلا دور 3 مكونة 3نو...
9697,[],3,3,203.0,0,1,New Cairo - El Tagamoa,Eastown,3700000.0,apartment very prime location for sale in ...
9698,"['Elevator', 'Pets Allowed']",3,3,220.0,0,1,New Cairo - El Tagamoa,Not in Compound,1900000.0,El Banafseg - New Cairo | 220m Fully Finis...
9699,['Pets Allowed'],2,1,70.0,1,3,New Cairo - El Tagamoa,Not in Compound,530000.0,70م بلتجمع الثالث الترا لوكس للبيع بالفرش ...
9700,"['Security', 'Covered Parking', 'Elevator']",3,2,180.0,1,4,Maadi,Not in Compound,1600000.0,Degla Maadi
9701,"['Security', 'Elevator', 'Pets Allowed']",3,2,156.0,0,3,New Cairo - El Tagamoa,Not in Compound,1550000.0,شقة بكمبوند الزهور لايف ١
9702,['Pets Allowed'],3,2,96.0,0,4,Madinaty,Not in Compound,1150000.0,96م للبيع تشطيبات فندقيه بحري صريح بجوار ا...
9703,"['Security', 'Covered Parking', 'Elevator', 'Pets Allowed']",3,2,158.0,0,0,New Cairo - El Tagamoa,Not in Compound,850000.0,بالقطاميه شقه استلام فورى ارضى بحديقه
9704,[],3,2,130.0,0,0,Shorouk City,Dar Misr,640000.0,شقه للبيع في دار مصر
9705,"['Security', 'Covered Parking', 'Elevator', 'Pets Allowed']",2,1,81.0,0,0,Madinaty,Madinaty,900000.0,شقه 81م للبيع ارضي بدون حديقه بمدينتي في b...
9706,"['Security', 'Elevator']",3,1,135.0,0,1,Zawya al-Hamra,Not in Compound,1100000.0,سمسار عقارات(شقق تمليك وقانون قديم وجديد و...
9707,[],3,2,185.0,0,2,New Cairo - El Tagamoa,Eastown,3300000.0,شقه بسعر مميز للبيع في استاون Eastown new ...
9708,['Elevator'],3,2,165.0,0,3,Nasr City,Not in Compound,650000.0,شقة سوبر سوبر لوكس خلف موقف مساكن الشروق ا...
9709,[],3,1,86.0,0,5,15 May City,Not in Compound,350000.0,شقه للبيع ١٥ مايو مجاوره ٣٤ بجوار مدرسه ال...
9710,[],3,2,190.0,0,1,Obour City,Not in Compound,1100000.0,شقه 190 متر٢ العبور الحي الثاني العائلي
9711,"['Security', 'Covered Parking', 'Elevator', 'Pets Allowed']",3,2,155.0,0,3,New Cairo - El Tagamoa,Rehab City,1900000.0,شقه بالرحاب متشطبه استلام فورى
9712,[],2,1,100.0,0,0,New Cairo - El Tagamoa,Not in Compound,750000.0,شقة للبيع
9713,[],2,2,120.0,1,5,Sheraton,Not in Compound,950000.0,شقه للتمليك بالعفش سوبر لوكس ب950 الف نهائ...
9714,[],2,1,100.0,0,5,Ain Shams,Not in Compound,330000.0,شقه لؤطه للبيع فى عين شمس
9715,"['Security', 'Elevator', 'Pets Allowed']",2,1,82.0,0,4,Madinaty,Madinaty,950000.0,شقة 82 متر للبيع بمدينتي بسعر لقطة
9716,[],3,1,60.0,0,3,Gesr Al Suez,Not in Compound,120000.0,شقةللبيع في عزبه النخل
9717,[],2,1,90.0,0,9,Helwan,Not in Compound,500000.0,شقه للبيع امام مدرسة الصفاء
9718,"['Security', 'Covered Parking', 'Elevator']",3,2,185.0,0,4,Maadi,Not in Compound,1500000.0,شقة للبيع 185م الشطر السادس زهراء المعادي
9719,"['Security', 'Elevator']",2,1,110.0,0,7,Helmeyat El Zaytoun,Not in Compound,500000.0,شقة للبيع بالزيتون
9720,[],2,2,125.0,0,1,New Cairo - El Tagamoa,Eastown,2100000.0,شقه بسعر مميز للبيع في استاون Eastown new ...
9721,"['Security', 'Covered Parking', 'Elevator']",3,1,155.0,1,6,New Cairo - El Tagamoa,Not in Compound,1000000.0,شقة 155م كورنيش المعادي امتداد الاخاء الاس...
9722,"['Security', 'Covered Parking', 'Elevator']",3,2,180.0,0,8,Maadi,Not in Compound,1600000.0,شقه 180م سوبر لوكس للبيع بشارع الزهراء الر...
9723,[],3,1,120.0,0,4,Nasr City,Not in Compound,630000.0,شقه للبيع اخر شارع الجزائر العمارات الكويت...
9724,[],2,1,70.0,0,0,New Cairo - El Tagamoa,Not in Compound,430000.0,شقة لقطة - ارضي وجنينة
9725,[],3,2,180.0,0,3,Shorouk City,Not in Compound,750000.0,شقة ١٨٥ م موقع مميز بجوار نادى جرين هيلز م...
9726,"['Security', 'Covered Parking', 'Elevator', 'Pets Allowed']",3,2,140.0,0,2,Rehab City,Not in Compound,1350000.0,للبيع بمدينتى 140م b10 فيو وايد جاردن.
9727,[],2,1,63.0,0,4,Shorouk City,Not in Compound,750000.0,شقه في مدينة بدر
9728,['Elevator'],3,1,125.0,0,2,Helmeyat El Zaytoun,Not in Compound,480000.0,شقة ايجار قديم في الزيتون-العزيزبالله - خل...
9729,[],2,1,100.0,0,0,New Cairo - El Tagamoa,Dar Misr,780000.0,شقه للبيع 100م بدار مصر القرنفل
9730,"['Security', 'Covered Parking', 'Pets Allowed']",3,2,175.0,0,3,Madinaty,Madinaty,2250000.0,بمدينتي شقه ١٧٥ م في الB2 فيو شارع رئيسي خ...
9731,[],2,1,120.0,0,7,Sheraton,Not in Compound,900000.0,شقه 120م للبيع ب900 الف بشيراتون المطار قر...
9732,"['Security', 'Covered Parking']",2,2,135.0,0,1,Maadi,Not in Compound,900000.0,شقة للبيع 135م بعمائر زهراء المعادي بسعر ل...
9733,"['Security', 'Elevator']",3,3,157.0,0,2,Rehab City,Not in Compound,2500000.0,فرصه للبيع بالرحاب شقة موقع مميز جدا 157م ...
9734,"['Security', 'Covered Parking', 'Pets Allowed']",3,3,162.0,0,4,New Cairo - El Tagamoa,Rehab City,1500000.0,فرصه للاستسمار بالرحاب والسعر القطه شقه160...
9735,[],3,1,110.0,0,4,Downtown Cairo,2020 Compound,370000.0,شقه قانون قديم دور رابع 110 متر شبرا الخلف...
9736,"['Security', 'Covered Parking', 'Elevator']",3,2,230.0,1,10,Maadi,Not in Compound,1400000.0,شقة للبيع 230م بالشطر ال13 علي شارع الخمسي...
9737,"['Security', 'Covered Parking']",2,2,125.0,0,1,New Cairo - El Tagamoa,Not in Compound,1400000.0,Mohamed
9738,"['Elevator', 'Pets Allowed', 'Security', 'Covered Parking', 'Maids Room']",2,2,118.0,0,0,New Cairo - El Tagamoa,Tag Sultan,1700000.0,Apartment with garden Semi finished Tag Su...
9739,"['Security', 'Elevator']",2,1,99.0,0,2,Rehab City,Rehab City,1250000.0,لسرعه البيع شقه ٩٩م بحري وعلي جاردن
9740,[],2,2,170.0,0,1,New Cairo - El Tagamoa,VGK,1725000.0,apartment prime location village garden ka...
9741,"['Security', 'Elevator']",2,1,110.0,0,4,Downtown Cairo,Not in Compound,520000.0,شقه مرخصه للبيع بميدان النعام
9742,[],4,3,250.0,0,8,Nasr City,Not in Compound,1500000.0,شقه للبيع 250 م في شارع عبد الله بن طاهر ا...
9743,['Elevator'],2,1,120.0,0,9,Zahraa Al Maadi,Not in Compound,800000.0,شقه للبيع بزهراء المعادي كمبوند دارنا
9744,"['Security', 'Elevator', 'Pets Allowed']",2,2,96.0,0,4,Madinaty,Madinaty,1150000.0,شقه لقطه للبيع مساحه 96م فيو جاردن
9745,[],2,1,100.0,0,0,Nasr City,Not in Compound,900000.0,شقة للبيع دور ارضي مدخل خاص من مكرم عبيد
9746,['Pets Allowed'],3,3,180.0,0,0,Rehab City,Not in Compound,3200000.0,للبيع بالرحاب شقه 180م بحديقه 60م المرحله ...
9747,"['Security', 'Covered Parking', 'Pets Allowed']",2,2,96.0,0,1,Madinaty,Madinaty,1370000.0,بمدينتي شقه للبيع ٩٦ م في B7 ڤيو الخدمات و...
9748,[],3,3,155.0,0,3,Rehab City,Not in Compound,1700000.0,بسعــــــر لقطـــــــــــــة 155م تمليك با...
9749,[],2,1,92.0,0,0,Madinaty,Not in Compound,1100000.0,شقة للبيع أرضى بحديقة (غرفتين) تطل على حدي...
9750,"['Covered Parking', 'Elevator']",3,2,150.0,0,7,Zahraa Al Maadi,Not in Compound,950000.0,شقه للبيع بزهراء المعادي الشطر السادس بجوا...
9751,[],2,3,127.0,0,1,New Cairo - El Tagamoa,Eastown,2000000.0,Eastown Sodic *** For Sale Apartment in Ph...
9752,"['Security', 'Covered Parking', 'Elevator', 'Pets Allowed']",3,3,182.0,0,2,Rehab City,Not in Compound,2600000.0,للبيع بالرحاب شقه 182م بجوار افينيو مول
9753,[],3,3,190.0,0,0,New Cairo - El Tagamoa,Eastown,3500000.0,** Eastown Sodic For Sale Apartment in Pha...
9754,[],2,1,82.0,1,2,Madinaty,Madinaty,1100000.0,للبيع بمدينتى بالعفش
9755,"['Elevator', 'Pets Allowed', 'Security', 'Covered Parking', 'Maids Room']",4,3,260.0,0,10,Nasr City,Not in Compound,2170000.0,شقة 260م تشطيب هاى سوبر لوكس على المفتاح
9756,"['Security', 'Elevator', 'Pets Allowed']",3,3,157.0,0,0,Madinaty,Madinaty,2400000.0,للبيع بمدينتي شقه مميزه جدا ولقطه 157متر أ...
9757,[],3,2,230.0,0,2,New Cairo - El Tagamoa,Not in Compound,2700000.0,للبيع بالحي الخامس المنطقه السادسه
9758,"['Security', 'Covered Parking', 'Elevator', 'Pets Allowed']",3,3,159.0,0,4,Rehab City,Not in Compound,2650000.0,للبيع بالرحاب شقه159م المرحله الخامسه تشطي...
9759,[],3,3,205.0,0,2,New Cairo - El Tagamoa,Eastown,3300000.0,شقه للبيع فى كومبوند ايستاون التجمع مميز E...
9760,[],3,1,135.0,0,1,Nasr City,Not in Compound,775000.0,شقه ادارى فى شارع احمد الزمر الرئيسى - مدي...
9761,"['Security', 'Covered Parking', 'Elevator', 'Pets Allowed']",3,2,136.0,0,5,Madinaty,Madinaty,1650000.0,للبيع بمدينتي شقه 136م بال B2
9762,"['Security', 'Elevator']",2,1,77.0,0,0,Madinaty,Not in Compound,870000.0,مدينتى للبيع ب 7 مساحه 77متر الدور الارضى
9763,[],3,1,112.0,0,1,Shorouk City,Not in Compound,560000.0,شقق وفيلات
9764,"['Security', 'Elevator', 'Maids Room']",3,2,160.0,0,7,Maadi,Not in Compound,1200000.0,للبيع 160م زهراء المعادي الشطر السادس
9765,[],2,2,180.0,0,10,Nasr City,Not in Compound,1250000.0,شقه للبيع في الحي العاشر
9766,[],3,2,120.0,0,9,Hadayek Helwan,Not in Compound,630000.0,شقه للبيع امام مدرسة الصفاء
9767,"['Security', 'Elevator', 'Maids Room', 'Pets Allowed']",3,2,220.0,0,3,Maadi,Not in Compound,2150000.0,شقه للبيع المعادي دجله 220م مسجلة شهر عقار...
9768,"['Security', 'Elevator', 'Pets Allowed']",2,1,82.0,1,2,Madinaty,Madinaty,1100000.0,شقة للبيع بمدينتي في B7
9769,"['Security', 'Elevator']",3,2,210.0,1,6,Heliopolis,Not in Compound,3150000.0,appartement for sale
9770,[],2,2,174.0,0,1,New Cairo - El Tagamoa,VGK,1900000.0,شقه في فيلدج جاردن قطاميه التجمع بسعر مميز...
9771,['Pets Allowed'],3,2,135.0,0,3,Madinaty,Not in Compound,1480000.0,شقه للبيع 135م
9772,[],2,1,100.0,0,0,Shorouk City,Not in Compound,460000.0,شقة للبيع
9773,"['Security', 'Covered Parking', 'Elevator', 'Pets Allowed']",3,3,175.0,0,3,Madinaty,Madinaty,2150000.0,فرصه لسرعه البيع شقه 175م نموذج 300 للبيع ...
9774,['Elevator'],3,2,135.0,0,2,Maadi,Not in Compound,1750000.0,للبيع في مدينتي سكني 135م
9775,[],3,2,190.0,0,7,New Nozha,Not in Compound,1000000.0,شقة للبيع في النزهة الجديدة
9776,"['Security', 'Covered Parking', 'Elevator', 'Pets Allowed']",3,2,180.0,0,9,Downtown Cairo,Not in Compound,1750000.0,شقه لقطه للبيع في دجله المعادي تشطيب الترا...
9777,"['Security', 'Elevator']",3,2,136.0,0,2,Madinaty,Madinaty,1600000.0,شقه للبيع بمدينتي 136م في B6
9778,[],3,1,140.0,0,2,Obour City,Not in Compound,630000.0,شقة للبيع فى العبور
9779,"['Security', 'Elevator']",2,1,72.0,0,4,Madinaty,Madinaty,900000.0,شقه 72 متر تشطيبات خاصه بسعر مناسب جدااا
9780,[],3,1,140.0,0,1,Ain Shams,Not in Compound,450000.0,شقه للبيع
